TIME,COUNTRY,VALUE
2019M11,North Macedonia,105.6
2019M11,Albania,104.9
2019M11,Serbia,115.7
2019M11,Turkey,96.4
2019M12,Belgium,100.7
2019M12,Bulgaria,111.5
2019M12,Czechia,100.9
2019M12,Denmark,102.0
2019M12,Germany (until 1990 former territory of the FRG),102.5
2019M12,Estonia,100.2
2019M12,Ireland,102.8
2019M12,Greece,115.4
2019M12,Spain,105.9
2019M12,France,103.9
2019M12,Croatia,112.1
2019M12,Italy,102.6
2019M12,Cyprus,95.4
2019M12,Latvia,100.8
2019M12,Lithuania,106.9
2019M12,Luxembourg,0
2019M12,Hungary,109.5
2019M12,Malta,103.1
2019M12,Netherlands,105.8
2019M12,Austria,107.4
2019M12,Poland,102.4
2019M12,Portugal,111.5
2019M12,Romania,108.1
2019M12,Slovenia,109.2
2019M12,Slovakia,103.4
2019M12,Finland,102.3
2019M12,Sweden,100.4
2019M12,United Kingdom,0
2019M12,Montenegro,110.3
2019M12,North Macedonia,110.6
2019M12,Albania,96.8
2019M12,Serbia,115.8
2019M12,Turkey,98.0
2020M01,Belgium,99.5
2020M01,Bulgaria,111.5
2020M01,Czechia,101.8
2020M01,Denmark,101.6
2020M01,Germany (until 1990 former territory of the FRG),103.4
2020M01,Estonia,97.2
2020M01,Ireland,104.4
2020M01,Greece,111.8
2020M01,Spain,105.7
2020M01,France,103.0
2020M01,Croatia,110.5
2020M01,Italy,102.5
2020M01,Cyprus,102.4
2020M01,Latvia,102.0
2020M01,Lithuania,106.7
2020M01,Luxembourg,0
2020M01,Hungary,106.9
2020M01,Malta,101.5
2020M01,Netherlands,105.7
2020M01,Austria,98.3
2020M01,Poland,102.6
2020M01,Portugal,112.2
2020M01,Romania,110.5
2020M01,Slovenia,108.6
2020M01,Slovakia,112.1
2020M01,Finland,104.6
2020M01,Sweden,100.6
2020M01,United Kingdom,0
2020M01,Montenegro,118.8
2020M01,North Macedonia,108.7
2020M01,Albania,100.6
2020M01,Serbia,114.1
2020M01,Turkey,101.7
2020M02,Belgium,104.5
2020M02,Bulgaria,110.6
2020M02,Czechia,99.1
2020M02,Denmark,101.4
2020M02,Germany (until 1990 former territory of the FRG),101.4
2020M02,Estonia,99.3
2020M02,Ireland,101.8
2020M02,Greece,111.1
2020M02,Spain,105.1
2020M02,France,102.9
2020M02,Croatia,107.0
2020M02,Italy,104.3
2020M02,Cyprus,110.5
2020M02,Latvia,101.2
2020M02,Lithuania,106.6
2020M02,Luxembourg,0
2020M02,Hungary,108.4
2020M02,Malta,103.4
2020M02,Netherlands,106.0
2020M02,Austria,98.3
2020M02,Poland,101.4
2020M02,Portugal,112.5
2020M02,Romania,108.0
2020M02,Slovenia,110.5
2020M02,Slovakia,112.1
2020M02,Finland,105.8
2020M02,Sweden,100.0
2020M02,United Kingdom,0
2020M02,Montenegro,106.6
2020M02,North Macedonia,108.4
2020M02,Albania,111.1
2020M02,Serbia,112.6
2020M02,Turkey,103.5
2020M03,Belgium,88.1
2020M03,Bulgaria,105.7
2020M03,Czechia,97.7
2020M03,Denmark,95.6
2020M03,Germany (until 1990 former territory of the FRG),93.6
2020M03,Estonia,96.4
2020M03,Ireland,87.5
2020M03,Greece,115.0
2020M03,Spain,100.4
2020M03,France,93.3
2020M03,Croatia,105.4
2020M03,Italy,88.2
2020M03,Cyprus,98.0
2020M03,Latvia,92.4
2020M03,Lithuania,102.5
2020M03,Luxembourg,0
2020M03,Hungary,104.8
2020M03,Malta,92.8
2020M03,Netherlands,101.2
2020M03,Austria,91.6
2020M03,Poland,98.4
2020M03,Portugal,107.0
2020M03,Romania,104.7
2020M03,Slovenia,103.7
2020M03,Slovakia,108.0
2020M03,Finland,100.7
2020M03,Sweden,95.8
2020M03,United Kingdom,0
2020M03,Montenegro,105.0
2020M03,North Macedonia,103.0
2020M03,Albania,96.7
2020M03,Serbia,115.0
2020M03,Turkey,97.3
2020M04,Belgium,66.5
2020M04,Bulgaria,74.7
2020M04,Czechia,81.3
2020M04,Denmark,45.9
2020M04,Germany (until 1990 former territory of the FRG),78.8
2020M04,Estonia,60.8
2020M04,Ireland,61.9
2020M04,Greece,101.5
2020M04,Spain,65.7
2020M04,France,53.5
2020M04,Croatia,76.4
2020M04,Italy,0
2020M04,Cyprus,93.1
2020M04,Latvia,69.9
2020M04,Lithuania,87.2
2020M04,Luxembourg,0
2020M04,Hungary,87.0
2020M04,Malta,64.4
2020M04,Netherlands,78.7
2020M04,Austria,67.6
2020M04,Poland,62.7
2020M04,Portugal,74.2
2020M04,Romania,58.8
2020M04,Slovenia,81.4
2020M04,Slovakia,86.4
2020M04,Finland,69.4
2020M04,Sweden,74.2
2020M04,United Kingdom,0
2020M04,Montenegro,77.6
2020M04,North Macedonia,66.1
2020M04,Albania,51.1
2020M04,Serbia,84.8
2020M04,Turkey,51.0
2020M05,Belgium,73.4
2020M05,Bulgaria,86.0
2020M05,Czechia,82.6
2020M05,Denmark,62.8
2020M05,Germany (until 1990 former territory of the FRG),81.8
2020M05,Estonia,64.9
2020M05,Ireland,74.9
2020M05,Greece,93.7
2020M05,Spain,78.7
2020M05,France,62.3
2020M05,Croatia,85.9
2020M05,Italy,81.2
2020M05,Cyprus,96.9
2020M05,Latvia,79.9
2020M05,Lithuania,89.2
2020M05,Luxembourg,0
2020M05,Hungary,93.8
2020M05,Malta,77.5
2020M05,Netherlands,83.5
2020M05,Austria,78.9
2020M05,Poland,75.6
2020M05,Portugal,91.9
2020M05,Romania,76.7
2020M05,Slovenia,83.5
2020M05,Slovakia,85.8
2020M05,Finland,78.9
2020M05,Sweden,79.7
2020M05,United Kingdom,0
2020M05,Montenegro,77.4
2020M05,North Macedonia,85.5
2020M05,Albania,76.8
2020M05,Serbia,95.5
2020M05,Turkey,72.9
2020M06,Belgium,84.9
2020M06,Bulgaria,92.6
2020M06,Czechia,83.4
2020M06,Denmark,77.7
2020M06,Germany (until 1990 former territory of the FRG),89.0
2020M06,Estonia,74.3
2020M06,Ireland,90.2
2020M06,Greece,96.6
2020M06,Spain,87.8
2020M06,France,82.4
2020M06,Croatia,89.6
2020M06,Italy,85.1
2020M06,Cyprus,98.3
2020M06,Latvia,88.5
2020M06,Lithuania,93.2
2020M06,Luxembourg,0
2020M06,Hungary,101.7
2020M06,Malta,76.8
2020M06,Netherlands,90.1
2020M06,Austria,87.5
2020M06,Poland,85.8
2020M06,Portugal,94.4
2020M06,Romania,91.2
2020M06,Slovenia,86.4
2020M06,Slovakia,87.3
2020M06,Finland,88.3
2020M06,Sweden,83.8
2020M06,United Kingdom,0
2020M06,Montenegro,94.0
2020M06,North Macedonia,81.9
2020M06,Albania,93.1
2020M06,Serbia,104.2
2020M06,Turkey,89.5
2020M07,Belgium,83.7
2020M07,Bulgaria,95.3
2020M07,Czechia,81.4
2020M07,Denmark,86.4
2020M07,Germany (until 1990 former territory of the FRG),89.9
2020M07,Estonia,87.5
2020M07,Ireland,95.0
2020M07,Greece,102.9
2020M07,Spain,94.8
2020M07,France,87.5
2020M07,Croatia,91.8
2020M07,Italy,87.3
2020M07,Cyprus,104.7
2020M07,Latvia,93.3
2020M07,Lithuania,97.4
2020M07,Luxembourg,0
2020M07,Hungary,104.1
2020M07,Malta,77.9
2020M07,Netherlands,92.4
2020M07,Austria,85.2
2020M07,Poland,90.6
2020M07,Portugal,96.6
2020M07,Romania,94.3
2020M07,Slovenia,89.9
2020M07,Slovakia,88.7
2020M07,Finland,91.7
2020M07,Sweden,88.6
2020M07,United Kingdom,0
2020M07,Montenegro,73.6
2020M07,North Macedonia,82.6
2020M07,Albania,98.9
2020M07,Serbia,101.8
2020M07,Turkey,94.9
2020M08,Belgium,84.3
2020M08,Bulgaria,94.7
2020M08,Czechia,85.5
2020M08,Denmark,87.0
2020M08,Germany (until 1990 former territory of the FRG),94.1
2020M08,Estonia,91.4
2020M08,Ireland,91.4
2020M08,Greece,104.8
2020M08,Spain,87.2
2020M08,France,91.6
2020M08,Croatia,93.8
2020M08,Italy,91.5
2020M08,Cyprus,95.9
2020M08,Latvia,95.3
2020M08,Lithuania,99.1
2020M08,Luxembourg,0
2020M08,Hungary,101.0
2020M08,Malta,84.6
2020M08,Netherlands,94.8
2020M08,Austria,86.6
2020M08,Poland,92.7
2020M08,Portugal,101.6
2020M08,Romania,97.6
2020M08,Slovenia,99.1
2020M08,Slovakia,93.3
2020M08,Finland,91.1
2020M08,Sweden,88.7
2020M08,United Kingdom,0
2020M08,Montenegro,89.6
2020M08,North Macedonia,82.5
2020M08,Albania,92.4
2020M08,Serbia,98.9
2020M08,Turkey,94.8
2020M09,Belgium,90.0
2020M09,Bulgaria,98.6
2020M09,Czechia,87.3
2020M09,Denmark,89.2
2020M09,Germany (until 1990 former territory of the FRG),95.7
2020M09,Estonia,90.1
2020M09,Ireland,100.2
2020M09,Greece,104.4
2020M09,Spain,90.6
2020M09,France,91.2
2020M09,Croatia,97.7
2020M09,Italy,92.9
2020M09,Cyprus,101.5
2020M09,Latvia,95.6
2020M09,Lithuania,100.9
2020M09,Luxembourg,0
2020M09,Hungary,100.2
2020M09,Malta,84.2
2020M09,Netherlands,94.1
2020M09,Austria,90.5
2020M09,Poland,95.1
2020M09,Portugal,100.3
2020M09,Romania,100.1
2020M09,Slovenia,98.1
2020M09,Slovakia,92.6
2020M09,Finland,88.6
2020M09,Sweden,91.3
2020M09,United Kingdom,0
2020M09,Montenegro,91.8
2020M09,North Macedonia,82.0
2020M09,Albania,95.8
2020M09,Serbia,109.1
2020M09,Turkey,94.2
2020M10,Belgium,88.1
2020M10,Bulgaria,99.9
2020M10,Czechia,93.8
2020M10,Denmark,87.7
2020M10,Germany (until 1990 former territory of the FRG),96.1
2020M10,Estonia,93.3
2020M10,Ireland,84.9
2020M10,Greece,105.7
2020M10,Spain,92.4
2020M10,France,87.6
2020M10,Croatia,99.8
2020M10,Italy,91.9
2020M10,Cyprus,107.8
2020M10,Latvia,95.3
2020M10,Lithuania,101.0
2020M10,Luxembourg,0
2020M10,Hungary,103.1
2020M10,Malta,89.0
2020M10,Netherlands,90.3
2020M10,Austria,85.4
2020M10,Poland,94.8
2020M10,Portugal,101.4
2020M10,Romania,96.1
2020M10,Slovenia,99.5
2020M10,Slovakia,90.1
2020M10,Finland,84.0
2020M10,Sweden,93.8
2020M10,United Kingdom,0
2020M10,Montenegro,86.1
2020M10,North Macedonia,80.6
2020M10,Albania,100.8
2020M10,Serbia,107.9
2020M10,Turkey,98.0
2020M11,Belgium,86.0
2020M11,Bulgaria,98.8
2020M11,Czechia,90.8
2020M11,Denmark,86.1
2020M11,Germany (until 1990 former territory of the FRG),96.5
2020M11,Estonia,95.2
2020M11,Ireland,94.8
2020M11,Greece,104.4
2020M11,Spain,87.5
2020M11,France,79.3
2020M11,Croatia,96.9
2020M11,Italy,90.3
2020M11,Cyprus,102.4
2020M11,Latvia,90.6
2020M11,Lithuania,99.5
2020M11,Luxembourg,0
2020M11,Hungary,94.7
2020M11,Malta,85.0
2020M11,Netherlands,92.2
2020M11,Austria,85.0
2020M11,Poland,88.1
2020M11,Portugal,97.3
2020M11,Romania,93.4
2020M11,Slovenia,99.6
2020M11,Slovakia,92.1
2020M11,Finland,87.8
2020M11,Sweden,93.9
2020M11,United Kingdom,0
2020M11,Montenegro,84.6
2020M11,North Macedonia,81.2
2020M11,Albania,97.6
2020M11,Serbia,103.8
2020M11,Turkey,96.6
2020M12,Belgium,92.3
2020M12,Bulgaria,101.1
2020M12,Czechia,94.9
2020M12,Denmark,92.2
2020M12,Germany (until 1990 former territory of the FRG),93.7
2020M12,Estonia,94.2
2020M12,Ireland,96.3
2020M12,Greece,103.9
2020M12,Spain,91.3
2020M12,France,83.7
2020M12,Croatia,91.0
2020M12,Italy,89.7
2020M12,Cyprus,97.4
2020M12,Latvia,88.9
2020M12,Lithuania,99.5
2020M12,Luxembourg,0
2020M12,Hungary,100.8
2020M12,Malta,93.2
2020M12,Netherlands,94.0
2020M12,Austria,95.4
2020M12,Poland,93.9
2020M12,Portugal,98.6
2020M12,Romania,97.0
2020M12,Slovenia,101.3
2020M12,Slovakia,97.2
2020M12,Finland,87.1
2020M12,Sweden,96.3
2020M12,United Kingdom,0
2020M12,Montenegro,82.4
2020M12,North Macedonia,84.2
2020M12,Albania,103.5
2020M12,Serbia,97.4
2020M12,Turkey,95.5
2021M01,Belgium,89.9
2021M01,Bulgaria,101.3
2021M01,Czechia,94.4
2021M01,Denmark,84.8
2021M01,Germany (until 1990 former territory of the FRG),91.7
2021M01,Estonia,96.9
2021M01,Ireland,81.3
2021M01,Greece,104.5
2021M01,Spain,90.9
2021M01,France,88.4
2021M01,Croatia,93.2
2021M01,Italy,89.2
2021M01,Cyprus,87.9
2021M01,Latvia,88.0
2021M01,Lithuania,100.6
2021M01,Luxembourg,0
2021M01,Hungary,104.1
2021M01,Malta,88.6
2021M01,Netherlands,95.6
2021M01,Austria,88.4
2021M01,Poland,91.3
2021M01,Portugal,97.6
2021M01,Romania,100.9
2021M01,Slovenia,99.6
2021M01,Slovakia,94.9
2021M01,Finland,93.2
2021M01,Sweden,97.4
2021M01,United Kingdom,0
2021M01,Montenegro,82.8
2021M01,North Macedonia,90.9
2021M01,Albania,98.1
2021M01,Serbia,101.2
2021M01,Turkey,93.0
2021M02,Belgium,96.9
2021M02,Bulgaria,101.7
2021M02,Czechia,93.8
2021M02,Denmark,87.0
2021M02,Germany (until 1990 former territory of the FRG),91.5
2021M02,Estonia,101.6
2021M02,Ireland,90.6
2021M02,Greece,105.6
2021M02,Spain,89.1
2021M02,France,87.6
2021M02,Croatia,89.7
2021M02,Italy,96.6
2021M02,Cyprus,87.0
2021M02,Latvia,89.1
2021M02,Lithuania,101.5
2021M02,Luxembourg,0
2021M02,Hungary,103.7
2021M02,Malta,87.0
2021M02,Netherlands,95.4
2021M02,Austria,93.6
2021M02,Poland,93.6
2021M02,Portugal,97.6
2021M02,Romania,97.4
2021M02,Slovenia,100.9
2021M02,Slovakia,89.4
2021M02,Finland,97.0
2021M02,Sweden,99.9
2021M02,United Kingdom,0
2021M02,Montenegro,80.2
2021M02,North Macedonia,91.1
2021M02,Albania,98.4
2021M02,Serbia,104.8
2021M02,Turkey,91.1
2021M03,Belgium,101.0
2021M03,Bulgaria,102.1
2021M03,Czechia,89.9
2021M03,Denmark,95.5
2021M03,Germany (until 1990 former territory of the FRG),99.9
2021M03,Estonia,97.8
2021M03,Ireland,99.8
2021M03,Greece,108.7
2021M03,Spain,94.4
2021M03,France,92.5
2021M03,Croatia,97.1
2021M03,Italy,98.8
2021M03,Cyprus,92.7
2021M03,Latvia,92.7
2021M03,Lithuania,101.9
2021M03,Luxembourg,0
2021M03,Hungary,101.5
2021M03,Malta,88.5
2021M03,Netherlands,100.0
2021M03,Austria,100.7
2021M03,Poland,94.3
2021M03,Portugal,102.9
2021M03,Romania,102.5
2021M03,Slovenia,105.6
2021M03,Slovakia,92.3
2021M03,Finland,93.3
2021M03,Sweden,100.5
2021M03,United Kingdom,0
2021M03,Montenegro,71.4
2021M03,North Macedonia,92.1
2021M03,Albania,97.9
2021M03,Serbia,97.7
2021M03,Turkey,89.9
2021M04,Belgium,106.0
2021M04,Bulgaria,110.6
2021M04,Czechia,97.1
2021M04,Denmark,113.8
2021M04,Germany (until 1990 former territory of the FRG),104.1
2021M04,Estonia,111.1
2021M04,Ireland,113.6
2021M04,Greece,105.2
2021M04,Spain,104.9
2021M04,France,101.2
2021M04,Croatia,103.4
2021M04,Italy,102.3
2021M04,Cyprus,96.8
2021M04,Latvia,103.1
2021M04,Lithuania,106.1
2021M04,Luxembourg,0
2021M04,Hungary,110.8
2021M04,Malta,96.2
2021M04,Netherlands,106.7
2021M04,Austria,112.6
2021M04,Poland,103.6
2021M04,Portugal,111.4
2021M04,Romania,113.0
2021M04,Slovenia,111.2
2021M04,Slovakia,100.9
2021M04,Finland,107.6
2021M04,Sweden,112.2
2021M04,United Kingdom,0
2021M04,Montenegro,89.9
2021M04,North Macedonia,90.7
2021M04,Albania,116.0
2021M04,Serbia,109.8
2021M04,Turkey,100.1
2021M05,Belgium,106.8
2021M05,Bulgaria,109.8
2021M05,Czechia,98.5
2021M05,Denmark,110.1
2021M05,Germany (until 1990 former territory of the FRG),106.9
2021M05,Estonia,113.3
2021M05,Ireland,112.6
2021M05,Greece,110.2
2021M05,Spain,102.7
2021M05,France,105.1
2021M05,Croatia,105.0
2021M05,Italy,111.3
2021M05,Cyprus,101.0
2021M05,Latvia,103.4
2021M05,Lithuania,106.2
2021M05,Luxembourg,0
2021M05,Hungary,111.8
2021M05,Malta,107.7
2021M05,Netherlands,109.5
2021M05,Austria,113.9
2021M05,Poland,103.7
2021M05,Portugal,109.9
2021M05,Romania,111.2
2021M05,Slovenia,115.9
2021M05,Slovakia,109.6
2021M05,Finland,110.0
2021M05,Sweden,111.8
2021M05,United Kingdom,0
2021M05,Montenegro,98.0
2021M05,North Macedonia,101.8
2021M05,Albania,112.8
2021M05,Serbia,106.2
2021M05,Turkey,94.8
2021M06,Belgium,108.9
2021M06,Bulgaria,109.7
2021M06,Czechia,101.0
2021M06,Denmark,109.3
2021M06,Germany (until 1990 former territory of the FRG),112.1
2021M06,Estonia,108.0
2021M06,Ireland,110.1
2021M06,Greece,111.3
2021M06,Spain,103.6
2021M06,France,103.7
2021M06,Croatia,110.4
2021M06,Italy,109.2
2021M06,Cyprus,104.6
2021M06,Latvia,102.7
2021M06,Lithuania,105.6
2021M06,Luxembourg,0
2021M06,Hungary,109.7
2021M06,Malta,110.0
2021M06,Netherlands,112.8
2021M06,Austria,118.2
2021M06,Poland,101.5
2021M06,Portugal,109.2
2021M06,Romania,106.9
2021M06,Slovenia,114.7
2021M06,Slovakia,109.5
2021M06,Finland,111.4
2021M06,Sweden,112.6
2021M06,United Kingdom,0
2021M06,Montenegro,98.3
2021M06,North Macedonia,105.1
2021M06,Albania,118.0
2021M06,Serbia,109.8
2021M06,Turkey,97.3
2021M07,Belgium,114.1
2021M07,Bulgaria,110.4
2021M07,Czechia,104.2
2021M07,Denmark,106.8
2021M07,Germany (until 1990 former territory of the FRG),110.2
2021M07,Estonia,107.7
2021M07,Ireland,106.6
2021M07,Greece,114.2
2021M07,Spain,99.2
2021M07,France,102.9
2021M07,Croatia,109.8
2021M07,Italy,111.7
2021M07,Cyprus,105.1
2021M07,Latvia,101.0
2021M07,Lithuania,105.0
2021M07,Luxembourg,0
2021M07,Hungary,108.7
2021M07,Malta,112.5
2021M07,Netherlands,112.2
2021M07,Austria,120.6
2021M07,Poland,101.6
2021M07,Portugal,108.0
2021M07,Romania,105.4
2021M07,Slovenia,112.9
2021M07,Slovakia,109.2
2021M07,Finland,114.0
2021M07,Sweden,112.6
2021M07,United Kingdom,0
2021M07,Montenegro,102.0
2021M07,North Macedonia,105.0
2021M07,Albania,125.6
2021M07,Serbia,111.4
2021M07,Turkey,98.7
2021M08,Belgium,114.8
2021M08,Bulgaria,111.4
2021M08,Czechia,101.4
2021M08,Denmark,106.9
2021M08,Germany (until 1990 former territory of the FRG),113.1
2021M08,Estonia,105.8
2021M08,Ireland,109.9
2021M08,Greece,110.0
2021M08,Spain,104.9
2021M08,France,103.6
2021M08,Croatia,110.2
2021M08,Italy,109.2
2021M08,Cyprus,103.6
2021M08,Latvia,99.4
2021M08,Lithuania,104.4
2021M08,Luxembourg,0
2021M08,Hungary,112.4
2021M08,Malta,112.1
2021M08,Netherlands,113.0
2021M08,Austria,121.6
2021M08,Poland,100.5
2021M08,Portugal,107.4
2021M08,Romania,105.9
2021M08,Slovenia,111.6
2021M08,Slovakia,108.3
2021M08,Finland,110.0
2021M08,Sweden,113.5
2021M08,United Kingdom,0
2021M08,Montenegro,99.1
2021M08,North Macedonia,98.6
2021M08,Albania,121.9
2021M08,Serbia,108.6
2021M08,Turkey,99.5
2021M09,Belgium,111.3
2021M09,Bulgaria,109.4
2021M09,Czechia,105.2
2021M09,Denmark,114.4
2021M09,Germany (until 1990 former territory of the FRG),114.0
2021M09,Estonia,108.9
2021M09,Ireland,110.0
2021M09,Greece,113.6
2021M09,Spain,107.9
2021M09,France,103.5
2021M09,Croatia,111.1
2021M09,Italy,108.1
2021M09,Cyprus,103.2
2021M09,Latvia,99.7
2021M09,Lithuania,106.4
2021M09,Luxembourg,0
2021M09,Hungary,113.8
2021M09,Malta,117.7
2021M09,Netherlands,115.3
2021M09,Austria,118.4
2021M09,Poland,101.4
2021M09,Portugal,101.9
2021M09,Romania,107.0
2021M09,Slovenia,111.1
2021M09,Slovakia,109.2
2021M09,Finland,115.0
2021M09,Sweden,114.6
2021M09,United Kingdom,0
2021M09,Montenegro,103.5
2021M09,North Macedonia,103.4
2021M09,Albania,111.8
2021M09,Serbia,108.3
2021M09,Turkey,103.6
2021M10,Belgium,114.3
2021M10,Bulgaria,112.6
2021M10,Czechia,100.3
2021M10,Denmark,115.3
2021M10,Germany (until 1990 former territory of the FRG),112.4
2021M10,Estonia,108.0
2021M10,Ireland,109.9
2021M10,Greece,119.2
2021M10,Spain,108.6
2021M10,France,107.3
2021M10,Croatia,109.2
2021M10,Italy,104.3
2021M10,Cyprus,107.0
2021M10,Latvia,95.3
2021M10,Lithuania,105.8
2021M10,Luxembourg,0
2021M10,Hungary,113.4
2021M10,Malta,114.2
2021M10,Netherlands,116.5
2021M10,Austria,120.6
2021M10,Poland,102.4
2021M10,Portugal,110.2
2021M10,Romania,106.5
2021M10,Slovenia,113.7
2021M10,Slovakia,106.7
2021M10,Finland,116.8
2021M10,Sweden,118.6
2021M10,United Kingdom,0
2021M10,Montenegro,104.4
2021M10,North Macedonia,106.5
2021M10,Albania,104.7
2021M10,Serbia,109.3
2021M10,Turkey,104.9
2021M11,Belgium,118.1
2021M11,Bulgaria,107.6
2021M11,Czechia,102.6
2021M11,Denmark,116.0
2021M11,Germany (until 1990 former territory of the FRG),113.0
2021M11,Estonia,107.5
2021M11,Ireland,106.6
2021M11,Greece,113.4
2021M11,Spain,107.5
2021M11,France,110.3
2021M11,Croatia,113.1
2021M11,Italy,112.6
2021M11,Cyprus,104.4
2021M11,Latvia,96.8
2021M11,Lithuania,105.8
2021M11,Luxembourg,0
2021M11,Hungary,111.9
2021M11,Malta,109.7
2021M11,Netherlands,114.3
2021M11,Austria,115.9
2021M11,Poland,101.4
2021M11,Portugal,110.9
2021M11,Romania,108.5
2021M11,Slovenia,111.8
2021M11,Slovakia,106.6
2021M11,Finland,117.4
2021M11,Sweden,118.2
2021M11,United Kingdom,0
2021M11,Montenegro,105.4
2021M11,North Macedonia,102.6
2021M11,Albania,115.8
2021M11,Serbia,108.6
2021M11,Turkey,105.2
2021M12,Belgium,115.7
2021M12,Bulgaria,108.5
2021M12,Czechia,101.9
2021M12,Denmark,113.4
2021M12,Germany (until 1990 former territory of the FRG),112.3
2021M12,Estonia,110.0
2021M12,Ireland,108.2
2021M12,Greece,118.4
2021M12,Spain,104.3
2021M12,France,105.9
2021M12,Croatia,110.9
2021M12,Italy,111.3
2021M12,Cyprus,98.7
2021M12,Latvia,100.0
2021M12,Lithuania,106.6
2021M12,Luxembourg,0
2021M12,Hungary,109.4
2021M12,Malta,104.4
2021M12,Netherlands,112.7
2021M12,Austria,115.6
2021M12,Poland,101.9
2021M12,Portugal,109.2
2021M12,Romania,106.9
2021M12,Slovenia,114.9
2021M12,Slovakia,108.8
2021M12,Finland,118.9
2021M12,Sweden,118.0
2021M12,United Kingdom,0
2021M12,Montenegro,106.1
2021M12,North Macedonia,102.4
2021M12,Albania,114.6
2021M12,Serbia,112.1
2021M12,Turkey,106.4
2022M01,Belgium,114.3
2022M01,Bulgaria,111.2
2022M01,Czechia,103.5
2022M01,Denmark,110.6
2022M01,Germany (until 1990 former territory of the FRG),112.1
2022M01,Estonia,108.1
2022M01,Ireland,113.6
2022M01,Greece,115.2
2022M01,Spain,107.2
2022M01,France,106.3
2022M01,Croatia,107.6
2022M01,Italy,108.9
2022M01,Cyprus,94.6
2022M01,Latvia,103.6
2022M01,Lithuania,106.9
2022M01,Luxembourg,0
2022M01,Hungary,110.4
2022M01,Malta,107.2
2022M01,Netherlands,110.5
2022M01,Austria,123.4
2022M01,Poland,100.4
2022M01,Portugal,110.0
2022M01,Romania,108.4
2022M01,Slovenia,116.4
2022M01,Slovakia,111.8
2022M01,Finland,110.9
2022M01,Sweden,114.4
2022M01,United Kingdom,0
2022M01,Montenegro,97.0
2022M01,North Macedonia,95.7
2022M01,Albania,122.6
2022M01,Serbia,113.2
2022M01,Turkey,104.4
2022M02,Belgium,116.2
2022M02,Bulgaria,109.7
2022M02,Czechia,106.4
2022M02,Denmark,116.2
2022M02,Germany (until 1990 former territory of the FRG),116.1
2022M02,Estonia,106.4
2022M02,Ireland,114.5
2022M02,Greece,114.1
2022M02,Spain,110.7
2022M02,France,109.1
2022M02,Croatia,110.7
2022M02,Italy,110.0
2022M02,Cyprus,101.7
2022M02,Latvia,106.6
2022M02,Lithuania,106.9
2022M02,Luxembourg,0
2022M02,Hungary,112.4
2022M02,Malta,79.5
2022M02,Netherlands,113.5
2022M02,Austria,118.2
2022M02,Poland,99.0
2022M02,Portugal,113.4
2022M02,Romania,108.9
2022M02,Slovenia,113.8
2022M02,Slovakia,111.7
2022M02,Finland,112.0
2022M02,Sweden,116.1
2022M02,United Kingdom,0
2022M02,Montenegro,102.3
2022M02,North Macedonia,96.9
2022M02,Albania,118.5
2022M02,Serbia,112.7
2022M02,Turkey,99.5
2022M03,Belgium,114.3
2022M03,Bulgaria,108.2
2022M03,Czechia,106.6
2022M03,Denmark,116.8
2022M03,Germany (until 1990 former territory of the FRG),113.7
2022M03,Estonia,101.9
2022M03,Ireland,113.7
2022M03,Greece,108.7
2022M03,Spain,107.7
2022M03,France,110.4
2022M03,Croatia,107.4
2022M03,Italy,111.9
2022M03,Cyprus,101.3
2022M03,Latvia,100.7
2022M03,Lithuania,101.2
2022M03,Luxembourg,0
2022M03,Hungary,109.8
2022M03,Malta,114.7
2022M03,Netherlands,114.0
2022M03,Austria,118.8
2022M03,Poland,95.9
2022M03,Portugal,111.6
2022M03,Romania,105.6
2022M03,Slovenia,112.3
2022M03,Slovakia,109.0
2022M03,Finland,114.0
2022M03,Sweden,115.6
2022M03,United Kingdom,0
2022M03,Montenegro,101.4
2022M03,North Macedonia,89.7
2022M03,Albania,114.2
2022M03,Serbia,107.0
2022M03,Turkey,96.7
